"Instructions for editing this spreadheet (adding new Infores rows, or editting existing ones) can be found here: https://docs.google.com/document/d/177sOmjTueIK4XKJ0GjxsARg909CaU71tReIehAp5DDo/edit#bookmark=id.8sdy3vk2umkd ",,,,,,,,,,,,,,,,,,,,,,
Status,Quesions ,Question for . . . ,Answers,Provenance Category,name,id,iri,synonym,url,category,translator category,source,has contributor,description,data access url,translator registry url,,,,,,original order
released,,,,,PubChem,infores:pubchem,https://w3id.org/infores/pubchem,,https://pubchem.ncbi.nlm.nih.gov/,Information Resource,KP,,,,,,,,,,,251
released,,,,,PubMed,infores:pubmed,https://w3id.org/infores/pubmed,,https://pubmed.ncbi.nlm.nih.gov/,Information Resource,KP,,,,,,,,,,,252
released,,,,,PubMed Central,infores:pubmed-central,https://w3id.org/infores/pubmed-central,PMC,https://www.ncbi.nlm.nih.gov/pmc/tools/openftlist/,Information Resource,KP,,,,,,,,,,,253
released,,,,,QuickGO,infores:quickgo,https://w3id.org/infores/quickgo,QuickGO,https://www.ebi.ac.uk/QuickGO/api/index.html#!/gene_ontology/baseUrlUsingGET_1,Information Resource,KP,,,,,,,,,,,254
released,,,,,Reactome,infores:reactome,https://w3id.org/infores/reactome,,http://reactome.org/ContentService/,Information Resource,KP,,,,,,,,,,,255
released,"What is it providing exactly? Is this still active / used . . . if so, get into smaptAPI Translatoor Registry?",Ranking Agent,,,RENCI BioNames,infores:renci-bionames,https://w3id.org/infores/renci-bionames,Bionames,https://bionames.renci.org/apidocs/#/default/get_lookup__q___concept__,Information Resource,KP,,,,,,,,,,,256
provisional,,,,,Drug Repositioning Database,infores:repodb,https://w3id.org/infores/repodb,repoDB,https://portal.dbmi.hms.harvard.edu/projects/repoDB/,Information Resource,KP,,,,,,,,,,,305
released,,,,,RGD API,infores:rgd,https://w3id.org/infores/rgd,,,Information Resource,,,,The RGD API,"[{'description': 'Production server', 'url': 'https://rest.rgd.mcw.edu/rgdws'}]",http://smart-api.info/registry?q=eb28713e2e23160e80e88f3a5dabcca4,,,,,,77
released,,,,,Relations Ontology,infores:ro,https://w3id.org/infores/ro,RO,http://www.obofoundry.org/ontology/ro.html,Information Resource,KP,,,,,,,,,,,257
released,,,,,ROBOKOP,infores:robokop,https://w3id.org/infores/robokop,,,Information Resource,,,,An API for answering biomedical questions,"[{'description': 'Production server', 'url': 'https://robokop.renci.org/api'}]",http://smart-api.info/registry?q=4f7b6f661ac61ed64190d5b26d87aff5,,,,,,78
released,,,,,ROBOKOP (Reasoning Over Biomedical Objects linked in Knowledge-Oriented Pathway),infores:robokop-kp,https://w3id.org/infores/robokop-kp,,http://robokop.renci.org,Information Resource,KP,,,,,,,,,,,258
released,,,,,ROBOKOP Ranker,infores:robokp-ranker,https://w3id.org/infores/robokp-ranker,,,Information Resource,,,,An API for answering biomedical questions,[{'url': 'https://robokop.renci.org/ranker/api/'}],http://smart-api.info/registry?q=a85f096bd4120ba065b2f25ffb68dcb0,,,,,,79
released,,,,,RTX KG2,infores:rtx-kg2,https://w3id.org/infores/rtx-kg2,,,Information Resource,KP,,['Expander Agent'],TRAPI 1.1 endpoint for the NCATS Biomedical Translator KP called RTX KG2,[{'url': 'https://arax.ncats.io/api/rtxkg2/v1.1'}],http://smart-api.info/registry?q=51bfd7c5d323b100c77f7b96137eaac1,,,,,,80
released,,,,,RxNorm,infores:rxnorm,https://w3id.org/infores/rxnorm,,https://www.nlm.nih.gov/research/umls/rxnorm/index.html,Information Resource,KP,,,,,,,,,,,259
released,,,,,SABIO-RK Biochemical Reaction Kinetics Database,infores:sabio-rk,https://w3id.org/infores/sabio-rk,,http://sabiork.h-its.org/,Information Resource,KP,,,,,,,,,,,260
released,,,,,Semantic Analytics & Clean Data Intelligence Experts,infores:scibite,https://w3id.org/infores/scibite,,https://www.scibite.com/,Information Resource,KP,,,,,,,,,,,261
released,,,,,Semantic Medline Database,infores:semmeddb,https://w3id.org/infores/semmeddb,,,Information Resource,KP,,,,,,,,,,,264
released,,,,,Service Provider ChEMBL API,infores:service-provider-chembl,https://w3id.org/infores/service-provider-chembl,,,Information Resource,KP,,,,,,,,,,,265
released,,,,,Service Provider Ontology Lookup Service API,infores:service-provider-ols,https://w3id.org/infores/service-provider-ols,Service Provider OLS,,Information Resource,KP,,,,,,,,,,,266
released,,,,,Service Provider Open Targets API,infores:service-provider-open-targets,https://w3id.org/infores/service-provider-open-targets,,,Information Resource,KP,,,,platform-api.opentargets.io/v3,,,,,,,267
released,,,,,Saccharomyces Genome Database,infores:sgd,https://w3id.org/infores/sgd,,http://www.yeastgenome.org/,Information Resource,KP,,,,,,,,,,,268
released,,,,,SIDER,infores:sider,https://w3id.org/infores/sider,,http://sideeffects.embl.de/,Information Resource,KP,,,,,,,,,,,269
released,,,,,SmartAPI API,infores:smart-api,https://w3id.org/infores/smart-api,,,Information Resource,Utility,,['Service Provider'],This is the API provided from [SmartAPI](https://smart-api.info) application.,"[{'description': 'Production server', 'url': 'https://smart-api.info/api'}, {'description': 'Development server', 'url': 'http://dev.smart-api.info/api'}]",http://smart-api.info/registry?q=27a5b60716c3a401f2c021a5b718c5b1,,,,,,87
released,,,,,Small Molecule Pathway Database (SMPDB),infores:smpdb,https://w3id.org/infores/smpdb,SMPDB,https://smpdb.ca/,Information Resource,KP,,,,,,,,,,,270
released,,,,,Systemized Nomenclature of Medicine,infores:snomedct,https://w3id.org/infores/snomedct,SNOMED,http://www.snomed.org/,Information Resource,KP,,,,,,,,,,,271
released,,,,,Sequence Ontology,infores:so,https://w3id.org/infores/so,SO,http://purl.obolibrary.org/obo/so.owl,Information Resource,KP,,,,,,,,,,,272
released,,,,,SPOKE KP,infores:spoke,https://w3id.org/infores/spoke,,,Information Resource,KP,,['imProving Agent'],SPOKE KP - an NIH NCATS Knowledge Provider to expose UCSF's SPOKE,"[{'description': 'dev', 'url': 'https://spokekp.healthdatascience.cloud/api/v1.1/'}]",http://smart-api.info/registry?q=7f70cdfaeb801501da08dacc294e8b9f,,,,,,88
released,,,,,Edge Normalization Service,infores:sri-edge-normalizaion-service,https://w3id.org/infores/sri-edge-normalizaion-service,,,Information Resource,Utility,,['Standards Reference Implementation Team'],"The <a href=""https://biolink.github.io/biolink-model/"">Biolink Model</a> defines allowed predicates in the Translator ecosystem.  Ingesting data from arbitrary sources requires mapping predicates in those sources to Translator predicates. <p/> The <a href=""https://bl-lookup-sri.renci.org/apidocs"">Biolink Lookup Service</a> can find predicates if they have an exact mapping in the model.  The EdgeNormalization service takes this a step further, and attempts to find the best match to a Biolink predicate, even if there is not an explicit mapping. ","[{'description': 'Default server', 'url': 'https://edgenormalization-sri.renci.org/'}]",http://smart-api.info/registry?q=528c38e2218202a1095cc70c612af625,,,,,,45
released,,,,,Name Resolver,infores:sri-name-resolver,https://w3id.org/infores/sri-name-resolver,,,Information Resource,Utility,,['Standards Reference Implementation Team'],"Name resolution service<p/>This service takes lexical strings and attempts to map them to identifiers (curies) from a vocabulary or ontology.  The lookup is not exact, but includes partial matches.<p/> Multiple results may be returned representing possible conceptual matches, but all of the identifiers have been correctly normalized using the <a href=""https://nodenormalization-sri.renci.org>NodeNormalization service</a>.","[{'description': 'Default server', 'url': 'https://name-resolution-sri.renci.org/'}]",http://smart-api.info/registry?q=55510544e95386a5a8ac3b88f9d00d21,,,,,,65
released,,,,,Node Normalization,infores:sri-node-normalizer,https://w3id.org/infores/sri-node-normalizer,,,Information Resource,Utility,,['Standards Reference Implementation Team'],"Node normalization takes a CURIE, and returns: <ol> <li>The preferred CURIE for this entity <li>All other known equivalent identifiers for the entity <li>Semantic types for the entity as defined by the <a href=""https://biolink.github.io/biolink-model/"">BioLink Model</a> </ol> The data served by Node Normalization is created by <a href=""https://github.com/TranslatorIIPrototypes/Babel"">Babel</a>, which attempts to find identifier equivalences, and makes sure that CURIE prefixes are BioLink Model Compliant.  To determine whether Node Normalization is likely to be useful, check /get_semantic_types, which lists the BioLink semantic types for which normalization has been attempted, and /get_curie_prefixes, which lists the number of times each prefix is used for a semantic type.","[{'description': 'Default server', 'url': 'https://nodenormalization-sri.renci.org/'}]",http://smart-api.info/registry?q=95b84739a360f89aff4ea1364c2ac242,,,,,,66
released,,,,,Ontology-KP API,infores:sri-ontology,https://w3id.org/infores/sri-ontology,,,Information Resource,KP,,['Standards Reference Implementation Team'],TRAPI interface to integrated ontology knowledgebase,[{'url': 'https://stars-app.renci.org/sparql-kp'}],http://smart-api.info/registry?q=ec1f4b0cfc37d7c2b9534591767e0c5a,,,,,,68
released,,,,,SRI Reference Knowledge Graph API,infores:sri-reference-kg,https://w3id.org/infores/sri-reference-kg,,,Information Resource,KP,,['Standards Reference Implementation Team'],The SRI reference KG aims to aggregate knowledge sources across translator using KGX.  The initial graph contains data files provided by the Monarch Initiative and several ontologies.,"[{'description': 'Default server', 'url': 'https://trapi.monarchinitiative.org'}]",http://smart-api.info/registry?q=1a41e3cd15f2b3bfa21c99900bfa1720,,,,,,89
released,,,,,SRI SemMedDb KGX File Set,infores:sri-semmeddb,https://w3id.org/infores/sri-semmeddb,,,Information Resource,KP,,['Standards Reference Implementation Team'],The SRI Semantic Medline Database is a Biolink Model compliant KGX file set mapping of NIH NLM SemMedDb.  The graph contains data files generated by the ETL process pipeline at https://github.com/NCATS-Tangerine/semmed-biolink. The KGX file set is hosted on the Knowledge Graph Exchange Archive (https://archive.translator.ncats.io).,"[{'description': 'Default server', 'url': 'https://trapi.monarchinitiative.org'}]",http://smart-api.info/registry?q=1a41e3cd15f2b3bfa21c99900bfa1720,,,,,,89
released,,,,,STAR GEO Search Application ,infores:startgeo,https://w3id.org/infores/startgeo,STARGEO,http://stargeo.org/,Information Resource,KP,,,,,,,,,,,274
released,,,,,STITCH,infores:stitch,https://w3id.org/infores/stitch,STITCH,http://stitch.embl.de/,Information Resource,KP,,,,,,,,,,,275
released,,,,,Strider,infores:strider,https://w3id.org/infores/strider,,,Information Resource,ARA,,['Ranking Agent'],Translator Autonomous Relay Agent,[{'url': 'http://strider.renci.org'}],http://smart-api.info/registry?q=4aae0c4f36139ef685b78c469d2280cd,,,,,,90
released,,,,,Search Tool for the Retrieval of Interacting Genes/Proteins,infores:string,https://w3id.org/infores/string,STRING,https://string-db.org,Information Resource,KP,,,,,,,,,,,276
released,,,,,Symptom Ontology,infores:symp,https://w3id.org/infores/symp,,http://www.obofoundry.org/ontology/symp.html,Information Resource,KP,,,,,,,,,,,277
released,,,,,The Cancer Genome Atlas,infores:tcga,https://w3id.org/infores/tcga,TCGA,https://www.cancer.gov/about-nci/organization/ccg/research/structural-genomics/tcga,Information Resource,KP,,,,,,,,,,,278
released,,,,,Target Central Resource Database,infores:tcrd,https://w3id.org/infores/tcrd,TCRD,http://juniper.health.unm.edu/tcrd/,Information Resource,KP,,,,,,,,,,,279
released,,,,,Text Mining COOCCURRENCE API,infores:text-mining-provider-cooccurrence,https://w3id.org/infores/text-mining-provider-cooccurrence,,,Information Resource,KP,,"['Text Mining Provider', 'Service Provider']","API serving a knowledge graph comprised of pairs of concepts that have been found to co-occur in the scientific literature. Here, cooccurrence of a pair of biomedical concepts within a single document or sentence serves as a proxy for a potential relationship between the two concepts.","[{'description': 'Encrypted Production server', 'url': 'https://biothings.ncats.io/text_mining_co_occurrence_kp'}, {'description': 'Production server', 'url': 'http://biothings.ncats.io/text_mining_co_occurrence_kp/'}]",http://smart-api.info/registry?q=5be0f321a829792e934545998b9c6afe,,,,,,92
released,,,,,Text Mining Targeted Association API,infores:text-mining-provider-targeted,https://w3id.org/infores/text-mining-provider-targeted,,,Information Resource,KP,,"['Text Mining Provider', 'Service Provider']","API serving explicitly targeted Biolink Associations extracted from sentences in the scientific literature. Here, targeted refers to the fact that this service is based on text-mining models targeted to extract specific associations between concepts, as opposed to concepts cooccurring with each other.","[{'description': 'Encrypted Production server', 'url': 'https://biothings.ncats.io/text_mining_targeted_association'}, {'description': 'Production server', 'url': 'http://biothings.ncats.io/text_mining_targeted_association'}]",http://smart-api.info/registry?q=978fe380a147a8641caf72320862697b,,,,,,93
released,Is there a better / shorter acronym / short name?,,,,Tissue Expression Database,infores:tissues-expression-db,https://w3id.org/infores/tissues-expression-db,TED,http://tissues.jensenlab.org/,Information Resource,KP,,,,,,,,,,,280
released,,,,,NHLBI Trans-Omics for Precision Medicine,infores:topmed,https://w3id.org/infores/topmed,TOPMed,https://www.nhlbi.nih.gov/science/trans-omics-precision-medicine-topmed-program,Information Resource,KP,,,,,,,,,,,281
released,"How should we name this to distinguish it from the pre-existing / Translator-independent BTE resource at http://biothings.io/explorer/?
 I appended 'trapi' (since this is advertised as a trapi compliant version of BTE). .. but not sure I like this.  
Alternatives: translator-biothings-explorer?  trapi-biothings-explorer?",Exploring Agent / BTE.,,,BioThings Explorer ReasonerStdAPI,infores:translator-biothings-explorer,https://w3id.org/infores/translator-biothings-explorer,,,Information Resource,ARA,infores:biothings-explorer,['Exploring Agent'],A ReasonerStdAPI for BioThings Explorer,[{'url': 'https://api.bte.ncats.io'}],http://smart-api.info/registry?q=dc91716f44207d2e1287c727f281d339,,,,,,34
released,,,,,Therapeutic Target Database (TTD),infores:ttd,https://w3id.org/infores/ttd,TTD,http://bidd.nus.edu.sg/group/cjttd/ ,Information Resource,KP,,,,,,,,,,,282
released,,,,,Uber Anatomy Ontology,infores:uberon,https://w3id.org/infores/uberon,Uberon,http://www.obofoundry.org/ontology/uberon.html,Information Resource,KP,,,,,,,,,,,283
released,,,,,Unified Medical Language System,infores:umls,https://w3id.org/infores/umls,UMLS,https://www.nlm.nih.gov/research/umls/index.html,Information Resource,KP,,,,https://documentation.uts.nlm.nih.gov/rest/home.html,,,,,,,284
draft,,,,,UMLS Metathesaurus (MTH) (from UMLS),infores:umls-metathesaurus,https://w3id.org/infores/umls-metathesaurus,,,Information Resource,KP,,,,,,,,,,,319
,,,"Note that I didn't complete anything other than the full name and URL, where applicable.",,UNC Carolina Data Warehouse for Health Patient EHR Data,infores:unc-cdwh-ehr-data,https://w3id.org/infores/unc-cdwh-ehr-data,,,,KP,,,,,,,,,,,288
released,,,,,UniChem,infores:unichem,https://w3id.org/infores/unichem,unichem,https://www.ebi.ac.uk/unichem/info/faq,Information Resource,KP,,,,,,,,,,,285
released,,,,,UniProt Knowledgebase,infores:uniprot,https://w3id.org/infores/uniprot,UniProt,https://www.uniprot.org/,Information Resource,KP,,,,,,,,,,,286
released,Here is another case that the KP points out a specific subset of data that they use from the external source. ButI think here we dont create an infores for this subset of content (unless there exists an API / Service that serves this subset specifically). Which is not the case here. ,SRI,,,"UniRef
",infores:uniref,https://w3id.org/infores/uniref,UniRef,https://www.uniprot.org/help/uniref,Information Resource,KP,,,,,,,,,,,287
released,"how is this this different from other unsecret agent ara entries? different trapi and/or biolink versions? If we want separate infores ids for each, need different names for them. ",Unsecret Agent,,,Unsecret Agent OpenAPI for NCATS Biomedical Translator Reasoners,infores:unsecret-agent,https://w3id.org/infores/unsecret-agent,,,Information Resource,ARA,,['Unsecret Agent'],OpenAPI for NCATS Biomedical Translator Reasoners,"[{'description': 'Service endpoint for TRAPI 1.1', 'url': 'https://unsecret.ncats.io/v2'}]",http://smart-api.info/registry?q=5029cad7d8a22f0ef5380c1b9be5c10d,,,,,,70
released,,,"Note that I didn't complete anything other than the full name and URL, where applicable.",,United States Census Bureau American Community Survey Data,infores:us-census-acs-data,https://w3id.org/infores/us-census-acs-data,,https://www.census.gov/programs-surveys/acs/data.html,,KP,,,,,,,,,,,289
released,,,"Note that I didn't complete anything other than the full name and URL, where applicable.",,United States Census Bureau TIGER/line Roadway Data,infores:us-census-tiger-roadway-exposures-data,https://w3id.org/infores/us-census-tiger-roadway-exposures-data,,http://www.census.gov/geo/maps-data/data/tiger-line.html,,KP,,,,,,,,,,,290
released,Do we need an infores for this?  Dont see it in the Translator Regsitry -  should it be there with the other datasets used by ICEES?,Exposures Provider,"As we discussed, these are external public data sources that ICEES draws from via API calls, direct download, etc. This listing seems correct to me.",,United States Department of Transportation Roadway Exposures Data,infores:us-dot-roadway-exposures-data,https://w3id.org/infores/us-dot-roadway-exposures-data,,https://www.fhwa.dot.gov/publications/research/safety/17106/004.cfm,Information Resource,KP,,,,,,,,,,,292
released,Do we need an infores for this?  Dont see it in the Translator Regsitry - should it be there with the other datasets used by ICEES?,Exposures Provider,"As we discussed, these are external public data sources that ICEES draws from via API calls, direct download, etc. This listing seems correct to me.",,United States Environmental Protection Agency Airborne Pollutant Exposures Data,infores:us-epa-airborne-pollutant-exposures-data,https://w3id.org/infores/us-epa-airborne-pollutant-exposures-data,,,Information Resource,KP,,,,,,,,,,,291
provisional,Is this different than the Natioanl Drug Data FIle (NDDF)?,Expander Agent,"This is VANDF: Veterens Affairs National Drug File, not NDDF",,Veterans Association National Drug File (VANDF) (from UMLS),infores:vandf-umls,https://w3id.org/infores/vandf-umls,,,Information Resource,KP,,,,,,,,,,,323
released,,,,,Wikidata,infores:wikidata,https://w3id.org/infores/wikidata,,https://wikidata.org,Information Resource,KP,,,,,,,,,,,294
released,How is Wikidata Garbnzo different from Wikidata SPARQL?  Need separeate infores for these? What is url?,Service Provider,,,Wikidata Garbanzo,infores:wikidata-garbanzo,https://w3id.org/infores/wikidata-garbanzo,,https://query.wikidata.org,Information Resource,KP,,,,,,,,,,,295
released,,,,,WikiPathways,infores:wikipathways,https://w3id.org/infores/wikipathways,,https://www.wikipathways.org,Information Resource,KP,,,,,,,,,,,296
released,,,,,WormBase,infores:wormbase,https://w3id.org/infores/wormbase,,http://www.wormbase.org/,Information Resource,KP,,,,,,,,,,,297
released,,,,,Zebrafish Information Network,infores:zfin,https://w3id.org/infores/zfin,ZFIN,https://zfin.org/,Information Resource,KP,,,,,,,,,,,298
approved,,,,,Genebass: Gene-based association summary statistics,infores:genebass,https://w3id.org/infores/genebass,,https://genebass.org/,Information Resource,KP,,,"Genebass is a resource of exome-based association statistics, made available to the public. The dataset encompasses 3,817 phenotypes with gene-based and single-variant testing across 281,852 individuals with exome sequence data from the UK Biobank. ",,,,,,,,120
,,,,,,,,,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,,,,,,,,,336
,,,,,,,,,,,,,,,,,,,,,,337
,,,,,,,,,,,,,,,,,,,,,,338
,,,,,,,,,,,,,,,,,,,,,,339
,,,,,,,,,,,,,,,,,,,,,,340
,,,,,,,,,,,,,,,,,,,,,,341
,,,,,,,,,,,,,,,,,,,,,,342
,,,,,,,,,,,,,,,,,,,,,,343
,,,,,,,,,,,,,,,,,,,,,,344
,,,,,,,,,,,,,,,,,,,,,,345
,,,,,,,,,,,,,,,,,,,,,,346
,,,,,,,,,,,,,,,,,,,,,,347
,,,,,,,,,,,,,,,,,,,,,,348
,,,,,,,,,,,,,,,,,,,,,,349
,,,,,,,,,,,,,,,,,,,,,,350
,,,,,,,,,,,,,,,,,,,,,,351
,,,,,,,,,,,,,,,,,,,,,,352
,,,,,,,,,,,,,,,,,,,,,,353
,,,,,,,,,,,,,,,,,,,,,,354
,,,,,,,,,,,,,,,,,,,,,,355
,,,,,,,,,,,,,,,,,,,,,,356
,,,,,,,,,,,,,,,,,,,,,,357
,,,,,,,,,,,,,,,,,,,,,,358
,,,,,,,,,,,,,,,,,,,,,,359
,,,,,,,,,,,,,,,,,,,,,,360
,,,,,,,,,,,,,,,,,,,,,,361
,,,,,,,,,,,,,,,,,,,,,,362
,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,364
,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,366
,,,,,,,,,,,,,,,,,,,,,,367
,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,369
,,,,,,,,,,,,,,,,,,,,,,370
,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,373
,,,,,,,,,,,,,,,,,,,,,,374
,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,376
,,,,,,,,,,,,,,,,,,,,,,377
,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,379
,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,381
,,,,,,,,,,,,,,,,,,,,,,382
,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,384
,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,386
,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,388
,,,,,,,,,,,,,,,,,,,,,,389
,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,391
,,,,,,,,,,,,,,,,,,,,,,392
,,,,,,,,,,,,,,,,,,,,,,393
,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,395
,,,,,,,,,,,,,,,,,,,,,,396
,,,,,,,,,,,,,,,,,,,,,,397
,,,,,,,,,,,,,,,,,,,,,,398
,,,,,,,,,,,,,,,,,,,,,,399
